SKU,Catalogue Code,Product Name,Category,Brand,Sales Price,RRP,Product Features,Marketing Text,Category Marketing Text,Width,Depth,Height,Product Weight (kg),Material,Finish,Colour,Bespoke Fabric Product,Fabric Brand,Fabric Brand Range,Seat Width,Seat Depth,Seat Height,Back Type,Back Width,Back Height,Arms Included,Arm Type,Arms Removable,Arms Width,Arms Height,Recommended Usage (Hours),Maximum Weight Capacity (kg),Seat Colour,Back Colour,Frame Colour,Seat Material,Back Material,Frame Material,MOQ,Standard Delivery Time,Product Returnable,Self Assembly,Next Day Cost,7-10 Day Install Cost,Mechanical Components Guarantee,Fabric and Foam Guarantee,Country of Origin,Test Certificates,Commodity Code,ISPC Code,EAN Barcode,Last Updated
NSS04715,LOOMMPERCH1SCKT,Loomis 65cm Wide Modular Unit Era Perennial Fabric by Camira Chrome Feet With Socket,Unit Seating,Loomis,,1465, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Perennial,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Perennial,Perennial,Chrome,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04716,LOOMMPEREB1,Loomis 65cm Wide Modular Unit Era Perennial Fabric by Camira Ebony Wood Feet,Unit Seating,Loomis,,1132, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Perennial,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Perennial,Perennial,Ebony,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04717,LOOMMPEREB1SCKT,Loomis 65cm Wide Modular Unit Era Perennial Fabric by Camira Ebony Wood Feet With Socket,Unit Seating,Loomis,,1465, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Perennial,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Perennial,Perennial,Ebony,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04718,LOOMMPERNE1,Loomis 65cm Wide Modular Unit Era Perennial Fabric by Camira Light Wood Feet,Unit Seating,Loomis,,1132, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Perennial,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Perennial,Perennial,Light Wood,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04719,LOOMMPERNE1SCKT,Loomis 65cm Wide Modular Unit Era Perennial Fabric by Camira Light Wood Feet With Socket,Unit Seating,Loomis,,1465, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Perennial,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Perennial,Perennial,Light Wood,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04720,LOOMMPRDCH1,Loomis 65cm Wide Modular Unit Era Period Fabric by Camira Chrome Feet,Unit Seating,Loomis,,1132, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Period,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Period,Period,Chrome,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04721,LOOMMPRDCH1SCKT,Loomis 65cm Wide Modular Unit Era Period Fabric by Camira Chrome Feet With Socket,Unit Seating,Loomis,,1465, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Period,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Period,Period,Chrome,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04722,LOOMMPRDEB1,Loomis 65cm Wide Modular Unit Era Period Fabric by Camira Ebony Wood Feet,Unit Seating,Loomis,,1132, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Period,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Period,Period,Ebony,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04723,LOOMMPRDEB1SCKT,Loomis 65cm Wide Modular Unit Era Period Fabric by Camira Ebony Wood Feet With Socket,Unit Seating,Loomis,,1465, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Period,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Period,Period,Ebony,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04724,LOOMMPRDNE1,Loomis 65cm Wide Modular Unit Era Period Fabric by Camira Light Wood Feet,Unit Seating,Loomis,,1132, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Period,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Period,Period,Light Wood,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04725,LOOMMPRDNE1SCKT,Loomis 65cm Wide Modular Unit Era Period Fabric by Camira Light Wood Feet With Socket,Unit Seating,Loomis,,1465, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Period,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Period,Period,Light Wood,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04732,LOOMMPRECH1,Loomis 65cm Wide Modular Unit Era Present Fabric by Camira Chrome Feet,Unit Seating,Loomis,,1132, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Present,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Present,Present,Chrome,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04733,LOOMMPRECH1SCKT,Loomis 65cm Wide Modular Unit Era Present Fabric by Camira Chrome Feet With Socket,Unit Seating,Loomis,,1465, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Present,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Present,Present,Chrome,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04734,LOOMMPREEB1,Loomis 65cm Wide Modular Unit Era Present Fabric by Camira Ebony Wood Feet,Unit Seating,Loomis,,1132, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Present,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Present,Present,Ebony,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04735,LOOMMPREEB1SCKT,Loomis 65cm Wide Modular Unit Era Present Fabric by Camira Ebony Wood Feet With Socket,Unit Seating,Loomis,,1465, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Present,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Present,Present,Ebony,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04736,LOOMMPRENE1,Loomis 65cm Wide Modular Unit Era Present Fabric by Camira Light Wood Feet,Unit Seating,Loomis,,1132, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Present,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Present,Present,Light Wood,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04737,LOOMMPRENE1SCKT,Loomis 65cm Wide Modular Unit Era Present Fabric by Camira Light Wood Feet With Socket,Unit Seating,Loomis,,1465, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Present,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Present,Present,Light Wood,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04738,LOOMMPRICH1,Loomis 65cm Wide Modular Unit Era Prime Fabric by Camira Chrome Feet,Unit Seating,Loomis,,1132, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Prime,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Prime,Prime,Chrome,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04739,LOOMMPRICH1SCKT,Loomis 65cm Wide Modular Unit Era Prime Fabric by Camira Chrome Feet With Socket,Unit Seating,Loomis,,1465, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Prime,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Prime,Prime,Chrome,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04740,LOOMMPRIEB1,Loomis 65cm Wide Modular Unit Era Prime Fabric by Camira Ebony Wood Feet,Unit Seating,Loomis,,1132, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Prime,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Prime,Prime,Ebony,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04741,LOOMMPRIEB1SCKT,Loomis 65cm Wide Modular Unit Era Prime Fabric by Camira Ebony Wood Feet With Socket,Unit Seating,Loomis,,1465, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Prime,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Prime,Prime,Ebony,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04742,LOOMMPRINE1,Loomis 65cm Wide Modular Unit Era Prime Fabric by Camira Light Wood Feet,Unit Seating,Loomis,,1132, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Prime,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Prime,Prime,Light Wood,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04743,LOOMMPRINE1SCKT,Loomis 65cm Wide Modular Unit Era Prime Fabric by Camira Light Wood Feet With Socket,Unit Seating,Loomis,,1465, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Fabric & Hardwood,Fabric,Prime,true,Camira,Era,650,550,360,High,650,740,false,,,,,8,158,Prime,Prime,Light Wood,Fabric,Fabric,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04744,LOOMMSTECH1,Loomis 65cm Wide Modular Unit Ultima Steel Faux Leather by Cristina Marrone Chrome Feet,Unit Seating,Loomis,,1164, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Hardwood & Polyurethane,Faux Leather,Steel,true,Cristina Marrone,Ultima,650,550,360,High,650,740,false,,,,,8,158,Steel,Steel,Chrome,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04745,LOOMMSTECH1SCKT,Loomis 65cm Wide Modular Unit Ultima Steel Faux Leather by Cristina Marrone Chrome Feet With Socket,Unit Seating,Loomis,,1497, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Hardwood & Polyurethane,Faux Leather,Steel,true,Cristina Marrone,Ultima,650,550,360,High,650,740,false,,,,,8,158,Steel,Steel,Chrome,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04746,LOOMMSTEEB1,Loomis 65cm Wide Modular Unit Ultima Steel Faux Leather by Cristina Marrone Ebony Wood Feet,Unit Seating,Loomis,,1164, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Hardwood & Polyurethane,Faux Leather,Steel,true,Cristina Marrone,Ultima,650,550,360,High,650,740,false,,,,,8,158,Steel,Steel,Ebony,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04747,LOOMMSTEEB1SCKT,Loomis 65cm Wide Modular Unit Ultima Steel Faux Leather by Cristina Marrone Ebony Wood Feet With Socket,Unit Seating,Loomis,,1497, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Hardwood & Polyurethane,Faux Leather,Steel,true,Cristina Marrone,Ultima,650,550,360,High,650,740,false,,,,,8,158,Steel,Steel,Ebony,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04748,LOOMMSTENE1,Loomis 65cm Wide Modular Unit Ultima Steel Faux Leather by Cristina Marrone Light Wood Feet,Unit Seating,Loomis,,1164, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Hardwood & Polyurethane,Faux Leather,Steel,true,Cristina Marrone,Ultima,650,550,360,High,650,740,false,,,,,8,158,Steel,Steel,Light Wood,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04749,LOOMMSTENE1SCKT,Loomis 65cm Wide Modular Unit Ultima Steel Faux Leather by Cristina Marrone Light Wood Feet With Socket,Unit Seating,Loomis,,1497, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Lotus starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Hardwood & Polyurethane,Faux Leather,Steel,true,Cristina Marrone,Ultima,650,550,360,High,650,740,false,,,,,8,158,Steel,Steel,Light Wood,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04750,LOOMMTAUCH1,Loomis 65cm Wide Modular Unit Ultima Taupe Faux Leather by Cristina Marrone Chrome Feet,Unit Seating,Loomis,,1164, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Hardwood & Polyurethane,Faux Leather,Taupe,true,Cristina Marrone,Ultima,650,550,360,High,650,740,false,,,,,8,158,Taupe,Taupe,Chrome,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04751,LOOMMTAUEB1,Loomis 65cm Wide Modular Unit Ultima Taupe Faux Leather by Cristina Marrone Ebony Wood Feet,Unit Seating,Loomis,,1164, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Hardwood & Polyurethane,Faux Leather,Taupe,true,Cristina Marrone,Ultima,650,550,360,High,650,740,false,,,,,8,158,Taupe,Taupe,Ebony,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
NSS04752,LOOMMTAUNE1,Loomis 65cm Wide Modular Unit Ultima Taupe Faux Leather by Cristina Marrone Light Wood Feet,Unit Seating,Loomis,,1164, Flexible modern seating system  Simple push-lock connectors stop units drifting  Units can be moved to various configurations  Seams double stitched for strength and neatness  Hardwood frame from sustainable source  Reflex memory foams  HD webbing suspension,Modular flexibility helps you plan any informal break out or meeting arena. Loomis starts with hand-made hardwood frames and ends with exemplary upholstery by skilled British upholsters.,"Sumptuous upholstery, hardwood frames, Reflex foams and distinctive designs bring user comfort to your office with our Active Office soft seating",650,870,740,16,Hardwood & Polyurethane,Faux Leather,Taupe,true,Cristina Marrone,Ultima,650,550,360,High,650,740,false,,,,,8,158,Taupe,Taupe,Light Wood,Polyurethane,Polyurethane,Hardwood,1,42-56,No,No,,,5 Years,5 Years,Great Britain,,9401610000,60265,5.05618E+12,03/06/2024
